visitorid,first_activity,last_activity,total_events,unique_items,unique_categories,count_views,count_addtocart,count_transaction,session_duration_seconds,events_per_second,addtocart_ratio,purchase_ratio,view_to_purchase_ratio,anomaly_score,is_abnormal
1030808,2015-05-30 21:00:16.240,2015-05-30 21:00:16.334,2,1,1,2,0,0,0.094,21.27659574468085,0.0,0.0,0.0,-1,1
1030861,2015-08-21 01:04:58.863,2015-08-21 01:13:33.205,4,1,1,2,1,1,514.342,0.007776926636362576,0.5,1.0,0.5,-1,1
1030990,2015-07-18 03:29:40.343,2015-07-18 04:16:07.359,8,7,1,6,1,1,2787.016,0.0028704535603670737,0.16666666666666666,1.0,0.16666666666666666,-1,1
1031046,2015-05-04 18:49:23.115,2015-07-14 22:39:13.983,10,2,2,4,3,3,6148190.868,1.6264947225447785e-06,0.75,1.0,0.75,-1,1
1031226,2015-05-25 02:32:52.900,2015-05-25 02:42:49.323,3,1,1,1,1,1,596.423,0.005029987106466384,1.0,1.0,1.0,-1,1
1031576,2015-08-02 22:02:04.834,2015-08-02 22:06:03.820,4,2,1,2,2,0,238.986,0.01673738210606479,1.0,0.0,0.0,-1,1
1031663,2015-08-14 03:56:15.369,2015-08-17 01:52:19.833,40,18,8,18,14,8,251764.464,0.000158878657315196,0.7777777777777778,0.5714285714285714,0.4444444444444444,-1,1
1031691,2015-05-06 15:48:04.767,2015-05-06 16:12:35.829,3,1,1,1,1,1,1471.062,0.0020393430052574263,1.0,1.0,1.0,-1,1
1031717,2015-05-04 22:55:06.820,2015-05-04 22:57:21.814,6,3,2,3,3,0,134.994,0.044446419840881816,1.0,0.0,0.0,-1,1
1031758,2015-09-06 17:00:20.451,2015-09-06 17:00:26.738,2,1,1,1,1,0,6.287,0.3181167488468268,1.0,0.0,0.0,-1,1
1032211,2015-07-09 22:25:42.476,2015-07-13 16:53:20.574,4,2,2,2,1,1,325658.098,1.2282820616363116e-05,0.5,1.0,0.5,-1,1
1032349,2015-08-01 21:39:38.637,2015-08-01 22:46:09.195,7,3,3,2,2,3,3990.558,0.001754140649001969,1.0,1.5,1.5,-1,1
1032403,2015-09-08 15:50:57.889,2015-09-15 19:38:14.821,23,8,3,12,9,2,618436.932,3.7190534410063336e-05,0.75,0.2222222222222222,0.16666666666666666,-1,1
1032432,2015-07-30 05:35:33.862,2015-07-31 05:12:16.503,28,15,4,11,13,4,85002.641,0.0003294015300065794,1.1818181818181819,0.3076923076923077,0.36363636363636365,-1,1
1032561,2015-09-13 15:13:51.587,2015-09-13 15:25:52.258,5,1,1,3,1,1,720.671,0.006937978633800999,0.3333333333333333,1.0,0.3333333333333333,-1,1
1032718,2015-07-24 01:56:17.493,2015-07-24 02:18:31.006,4,1,1,2,1,1,1333.513,0.0029995958044653484,0.5,1.0,0.5,-1,1
1032742,2015-05-19 02:47:06.082,2015-06-11 23:56:42.398,255,128,22,184,71,0,2063376.316,0.00012358385526801792,0.3858695652173913,0.0,0.0,-1,1
1032975,2015-08-22 00:11:29.056,2015-08-26 23:43:20.997,20,10,2,12,8,0,430311.941,4.647791077682411e-05,0.6666666666666666,0.0,0.0,-1,1
1033175,2015-09-16 21:53:58.218,2015-09-16 21:54:04.781,2,1,1,1,1,0,6.563,0.30473868657626085,1.0,0.0,0.0,-1,1
1033261,2015-07-19 18:49:28.150,2015-07-19 18:49:28.166,2,1,0,2,0,0,0.016,125.0,0.0,0.0,0.0,-1,1
1033428,2015-06-21 17:41:10.261,2015-06-21 18:00:38.372,3,1,1,1,1,1,1168.111,0.002568249079068684,1.0,1.0,1.0,-1,1
1033463,2015-09-04 22:35:46.068,2015-09-04 22:36:55.616,2,1,1,1,1,0,69.548,0.02875711738655317,1.0,0.0,0.0,-1,1
1033504,2015-08-10 17:54:36.378,2015-08-10 18:02:21.553,3,1,1,1,1,1,465.175,0.006449185790293975,1.0,1.0,1.0,-1,1
1033565,2015-05-03 03:31:46.615,2015-05-03 03:32:45.110,2,1,1,1,1,0,58.495,0.034190956492007867,1.0,0.0,0.0,-1,1
1033582,2015-05-25 01:40:34.691,2015-05-25 05:02:46.236,3,3,2,1,2,0,12131.545,0.0002472891952344075,2.0,0.0,0.0,-1,1
1033586,2015-09-05 18:49:24.546,2015-09-05 19:02:48.813,10,5,3,6,2,2,804.267,0.012433681849435572,0.3333333333333333,1.0,0.3333333333333333,-1,1
1033593,2015-09-10 15:38:10.456,2015-09-10 15:38:10.471,2,2,1,2,0,0,0.015,133.33333333333334,0.0,0.0,0.0,-1,1
1033718,2015-05-26 17:35:09.764,2015-05-27 03:01:40.417,24,13,5,13,11,0,33990.653,0.0007060764616672707,0.8461538461538461,0.0,0.0,-1,1
1033896,2015-08-29 20:42:20.569,2015-08-29 20:43:07.954,2,1,1,1,1,0,47.385,0.04220744961485703,1.0,0.0,0.0,-1,1
1033920,2015-05-13 04:59:25.067,2015-05-13 05:12:09.710,10,6,2,3,5,2,764.643,0.013077998490798973,1.6666666666666667,0.4,0.6666666666666666,-1,1
1033942,2015-05-17 19:05:22.738,2015-05-17 20:36:32.366,10,8,2,8,1,1,5469.628,0.001828277901166222,0.125,1.0,0.125,-1,1
1033958,2015-05-14 20:15:39.427,2015-05-14 20:42:41.504,3,1,1,1,1,1,1622.077,0.001849480635013011,1.0,1.0,1.0,-1,1
1034073,2015-09-07 18:43:33.441,2015-09-07 19:04:46.197,26,23,1,24,2,0,1272.756,0.02042811033693811,0.08333333333333333,0.0,0.0,-1,1
1034195,2015-07-07 00:10:23.766,2015-07-07 00:10:23.891,2,1,1,2,0,0,0.125,16.0,0.0,0.0,0.0,-1,1
1034255,2015-08-28 15:58:06.118,2015-09-04 17:02:04.412,9,3,1,5,3,1,608638.294,1.4787107693884276e-05,0.6,0.3333333333333333,0.2,-1,1
1034443,2015-06-21 14:44:33.785,2015-06-21 14:46:27.022,2,1,1,1,1,0,113.237,0.017662071584376132,1.0,0.0,0.0,-1,1
1034827,2015-09-10 16:58:07.874,2015-09-10 19:04:05.628,4,1,1,2,1,1,7557.754,0.0005292577662623049,0.5,1.0,0.5,-1,1
1034893,2015-06-15 04:39:50.233,2015-08-20 05:37:45.810,25,16,5,21,3,1,5705875.577,4.381448502097262e-06,0.14285714285714285,0.3333333333333333,0.047619047619047616,-1,1
1034899,2015-07-23 03:29:33.677,2015-07-23 03:29:34.273,2,1,1,1,1,0,0.596,3.3557046979865772,1.0,0.0,0.0,-1,1
1035113,2015-07-05 21:04:31.401,2015-07-05 21:42:56.055,12,3,1,2,10,0,2304.654,0.005206855345748212,5.0,0.0,0.0,-1,1
1035178,2015-09-02 05:16:12.681,2015-09-02 05:17:38.949,2,1,1,1,1,0,86.268,0.023183567487364956,1.0,0.0,0.0,-1,1
1035266,2015-05-17 23:01:17.982,2015-05-17 23:16:22.671,3,1,1,1,1,1,904.689,0.003316056678040741,1.0,1.0,1.0,-1,1
1035366,2015-08-13 06:02:07.948,2015-08-13 06:03:18.259,2,1,1,1,1,0,70.311,0.028445051272204914,1.0,0.0,0.0,-1,1
1035684,2015-06-18 20:33:31.885,2015-06-18 20:39:31.245,3,1,1,1,1,1,359.36,0.008348174532502226,1.0,1.0,1.0,-1,1
1035722,2015-07-24 04:20:44.672,2015-07-24 05:00:22.403,15,9,3,11,4,0,2377.731,0.006308535322120122,0.36363636363636365,0.0,0.0,-1,1
1035750,2015-07-16 18:32:25.250,2015-07-16 18:50:47.893,8,3,2,4,2,2,1102.643,0.0072552947780922744,0.5,1.0,0.5,-1,1
1035814,2015-05-05 14:35:10.247,2015-05-13 23:38:29.893,297,183,114,224,42,31,723799.646,0.0004103345471931884,0.1875,0.7380952380952381,0.13839285714285715,-1,1
1035890,2015-05-14 19:14:31.301,2015-05-14 19:26:06.638,5,3,2,3,1,1,695.337,0.007190757862734185,0.3333333333333333,1.0,0.3333333333333333,-1,1
1036016,2015-07-16 15:31:18.184,2015-07-21 15:37:15.007,20,5,1,13,4,3,432356.823,4.625808807925301e-05,0.3076923076923077,0.75,0.23076923076923078,-1,1
1036059,2015-06-22 17:12:18.694,2015-07-23 02:20:21.149,17,11,6,12,3,2,2624882.455,6.476480486818599e-06,0.25,0.6666666666666666,0.16666666666666666,-1,1
1036126,2015-05-28 20:40:38.540,2015-05-28 20:55:11.898,6,4,1,3,3,0,873.358,0.00687003496847799,1.0,0.0,0.0,-1,1
1036131,2015-08-31 10:38:57.401,2015-08-31 10:39:06.317,2,1,1,1,1,0,8.916,0.22431583669807087,1.0,0.0,0.0,-1,1
1036246,2015-08-24 01:23:29.990,2015-08-24 01:34:30.309,3,1,1,1,1,1,660.319,0.004543258637113274,1.0,1.0,1.0,-1,1
1036286,2015-06-29 15:10:41.909,2015-06-29 15:11:40.443,3,1,1,1,1,1,58.534,0.051252263641644175,1.0,1.0,1.0,-1,1
1036303,2015-08-01 04:08:12.819,2015-08-01 04:11:07.187,7,3,1,3,4,0,174.368,0.04014498073040925,1.3333333333333333,0.0,0.0,-1,1
1036452,2015-07-20 18:52:49.948,2015-07-20 18:58:08.924,3,1,1,1,1,1,318.976,0.009405096308186195,1.0,1.0,1.0,-1,1
1036707,2015-06-17 15:18:53.787,2015-06-17 15:18:53.898,2,1,1,2,0,0,0.111,18.01801801801802,0.0,0.0,0.0,-1,1
1036936,2015-07-22 17:52:23.707,2015-07-22 19:51:52.211,4,1,1,2,1,1,7168.504,0.0005579964801582032,0.5,1.0,0.5,-1,1
1037050,2015-05-26 13:46:12.767,2015-05-26 13:46:29.703,2,1,1,1,1,0,16.936,0.11809163911195088,1.0,0.0,0.0,-1,1
1037173,2015-05-16 07:13:34.072,2015-06-16 18:18:57.378,95,49,12,66,29,0,2718323.306,3.494801364882239e-05,0.4393939393939394,0.0,0.0,-1,1
1037279,2015-08-24 21:52:27.833,2015-08-24 21:52:57.778,2,1,1,1,1,0,29.945,0.06678911337451995,1.0,0.0,0.0,-1,1
1037289,2015-09-09 22:57:37.231,2015-09-09 22:57:56.116,3,2,1,1,2,0,18.885,0.15885623510722793,2.0,0.0,0.0,-1,1
1037384,2015-09-04 00:55:17.971,2015-09-04 00:58:42.865,4,1,1,2,1,1,204.894,0.019522289574121252,0.5,1.0,0.5,-1,1
1037453,2015-08-09 05:16:36.379,2015-08-09 05:16:36.520,2,1,1,2,0,0,0.141,14.184397163120568,0.0,0.0,0.0,-1,1
1037657,2015-05-31 15:49:04.368,2015-05-31 15:49:09.621,2,1,1,1,1,0,5.253,0.3807348181991243,1.0,0.0,0.0,-1,1
1038102,2015-05-25 18:48:49.763,2015-05-25 18:49:36.039,2,1,1,1,1,0,46.276,0.04321894718644653,1.0,0.0,0.0,-1,1
1038272,2015-06-16 05:21:24.446,2015-06-16 05:21:44.112,2,1,1,1,1,0,19.666,0.10169836265636123,1.0,0.0,0.0,-1,1
1038321,2015-07-11 23:14:12.790,2015-07-12 18:54:17.402,4,3,2,1,3,0,70804.612,5.649349508475522e-05,3.0,0.0,0.0,-1,1
1038400,2015-06-23 19:38:42.451,2015-06-23 19:38:42.498,2,1,1,2,0,0,0.047,42.5531914893617,0.0,0.0,0.0,-1,1
1038542,2015-07-10 03:50:42.964,2015-07-10 04:01:41.848,3,1,1,1,1,1,658.884,0.004553153514123882,1.0,1.0,1.0,-1,1
1038582,2015-06-04 20:17:40.413,2015-06-06 01:19:05.630,32,16,7,24,8,0,104485.217,0.00030626342097753406,0.3333333333333333,0.0,0.0,-1,1
1038651,2015-05-06 02:03:33.171,2015-05-06 02:47:04.938,4,1,1,2,1,1,2611.767,0.0015315301862685302,0.5,1.0,0.5,-1,1
1038782,2015-05-13 17:54:09.994,2015-09-14 21:38:29.796,14,9,5,10,2,2,10727059.802,1.3051106508597798e-06,0.2,1.0,0.2,-1,1
1038789,2015-06-16 03:35:41.734,2015-06-16 03:45:48.295,3,1,1,1,1,1,606.561,0.004945916404120937,1.0,1.0,1.0,-1,1
1039026,2015-05-20 20:06:52.095,2015-05-21 02:13:22.333,284,137,17,166,118,0,21990.238,0.012914821567642877,0.7108433734939759,0.0,0.0,-1,1
1039036,2015-07-07 09:21:40.140,2015-07-07 09:46:46.539,10,1,1,5,5,0,1506.399,0.006638347476332632,1.0,0.0,0.0,-1,1
1039214,2015-05-19 15:52:17.839,2015-05-19 15:54:04.627,3,1,1,1,1,1,106.788,0.028093044162265424,1.0,1.0,1.0,-1,1
1039419,2015-07-17 11:41:36.201,2015-07-17 11:54:28.915,10,6,1,6,4,0,772.714,0.012941398758143374,0.6666666666666666,0.0,0.0,-1,1
1039506,2015-08-31 16:55:21.210,2015-08-31 18:26:34.794,4,2,1,2,1,1,5473.584,0.0007307826097123932,0.5,1.0,0.5,-1,1
1039870,2015-08-30 21:28:14.218,2015-08-31 02:34:53.210,7,5,2,1,6,0,18398.992,0.00038045562496032397,6.0,0.0,0.0,-1,1
1039967,2015-07-07 22:02:35.397,2015-07-07 22:05:01.432,2,1,1,1,1,0,146.035,0.013695347005854761,1.0,0.0,0.0,-1,1
1039976,2015-06-26 18:56:18.035,2015-07-18 21:23:25.436,9,4,2,5,2,2,1909627.401,4.7129612799266696e-06,0.4,1.0,0.4,-1,1
1040075,2015-05-29 15:36:10.694,2015-05-29 15:38:03.764,3,1,1,1,1,1,113.07,0.026532236667551078,1.0,1.0,1.0,-1,1
1040119,2015-07-08 19:42:32.649,2015-07-08 19:44:04.399,3,1,1,1,1,1,91.75,0.0326975476839237,1.0,1.0,1.0,-1,1
1040266,2015-08-05 19:44:58.368,2015-08-05 19:57:55.189,3,1,1,1,1,1,776.821,0.003861893537893543,1.0,1.0,1.0,-1,1
1040286,2015-05-24 17:48:35.185,2015-05-24 17:48:35.188,2,1,1,0,2,0,0.003,666.6666666666666,0.0,0.0,0.0,-1,1
1040321,2015-07-15 21:12:49.400,2015-07-17 00:33:39.158,9,2,2,3,4,2,98449.758,9.141718763798281e-05,1.3333333333333333,0.5,0.6666666666666666,-1,1
1040516,2015-07-28 02:46:47.961,2015-07-28 02:58:29.499,6,3,2,3,3,0,701.538,0.008552637205682372,1.0,0.0,0.0,-1,1
1040553,2015-07-02 01:57:56.932,2015-07-02 01:57:56.963,2,1,0,2,0,0,0.031,64.51612903225806,0.0,0.0,0.0,-1,1
1040574,2015-06-24 22:45:54.108,2015-06-24 23:06:25.880,8,4,2,5,1,2,1231.772,0.006494708436301524,0.2,2.0,0.4,-1,1
1040644,2015-07-04 18:00:37.590,2015-07-04 18:01:35.479,4,2,1,2,2,0,57.889,0.06909775605037226,1.0,0.0,0.0,-1,1
1040857,2015-05-12 13:15:17.492,2015-05-16 14:50:36.156,12,1,1,6,3,3,351318.664,3.41570238921323e-05,0.5,1.0,0.5,-1,1
1040981,2015-08-28 06:25:39.505,2015-08-28 06:27:04.507,2,1,1,1,1,0,85.002,0.023528858144514248,1.0,0.0,0.0,-1,1
1040993,2015-07-28 14:24:21.740,2015-07-31 17:52:34.628,4,1,1,2,1,1,271692.888,1.4722505360537816e-05,0.5,1.0,0.5,-1,1
1041001,2015-06-21 16:28:40.490,2015-06-21 16:33:49.594,3,1,1,1,1,1,309.104,0.009705471297686216,1.0,1.0,1.0,-1,1
1041026,2015-07-24 01:40:21.905,2015-07-24 14:17:52.565,5,4,2,2,3,0,45450.66,0.00011000940360382005,1.5,0.0,0.0,-1,1
1041184,2015-07-01 01:03:14.167,2015-07-01 01:03:43.164,2,1,1,1,1,0,28.997,0.06897265234334586,1.0,0.0,0.0,-1,1
1041255,2015-06-02 00:27:33.337,2015-06-02 00:32:41.452,4,1,1,2,1,1,308.115,0.01298216574980121,0.5,1.0,0.5,-1,1
1041395,2015-07-13 16:54:33.402,2015-07-31 21:00:34.539,6,5,2,3,3,0,1569961.137,3.821750652672366e-06,1.0,0.0,0.0,-1,1
1041494,2015-08-16 19:45:08.503,2015-08-16 19:45:58.894,2,1,1,1,1,0,50.391,0.039689627115953245,1.0,0.0,0.0,-1,1
1041558,2015-08-24 09:33:25.902,2015-08-24 19:24:26.821,4,2,1,1,2,1,35460.919,0.00011280023509824998,2.0,0.5,1.0,-1,1
1041883,2015-06-09 04:57:28.636,2015-06-09 04:57:31.343,2,1,1,1,1,0,2.707,0.7388252678241596,1.0,0.0,0.0,-1,1
1042059,2015-07-30 18:37:39.209,2015-07-30 18:42:21.676,5,1,1,2,2,1,282.467,0.01770118279303423,1.0,0.5,0.5,-1,1
1042112,2015-05-07 16:53:49.108,2015-09-11 16:35:46.180,96,44,16,58,19,19,10971717.072,8.749769919331364e-06,0.3275862068965517,1.0,0.3275862068965517,-1,1
1042193,2015-05-12 01:38:23.504,2015-05-12 01:40:18.591,4,3,1,1,3,0,115.087,0.034756314787943034,3.0,0.0,0.0,-1,1
1042311,2015-08-14 15:17:43.303,2015-08-14 15:17:48.118,2,1,1,1,1,0,4.815,0.41536863966770504,1.0,0.0,0.0,-1,1
1042434,2015-07-20 20:48:41.458,2015-07-20 23:20:05.371,26,9,4,14,7,5,9083.913,0.0028622026653051386,0.5,0.7142857142857143,0.35714285714285715,-1,1
1042885,2015-05-19 14:39:04.491,2015-05-19 14:53:42.895,4,1,1,2,1,1,878.404,0.004553713325531304,0.5,1.0,0.5,-1,1
1042977,2015-06-23 19:45:33.089,2015-06-23 19:45:36.651,2,1,1,1,1,0,3.562,0.5614823133071308,1.0,0.0,0.0,-1,1
1043181,2015-08-04 02:08:51.747,2015-08-04 02:17:28.982,8,4,2,4,2,2,517.235,0.015466857424574904,0.5,1.0,0.5,-1,1
1043433,2015-06-02 05:10:14.253,2015-06-02 05:13:47.775,3,1,1,1,1,1,213.522,0.014050074465394666,1.0,1.0,1.0,-1,1
1043550,2015-07-10 01:08:52.171,2015-07-10 02:17:43.835,6,5,4,3,2,1,4131.664,0.0014521994044046176,0.6666666666666666,0.5,0.3333333333333333,-1,1
1043555,2015-05-04 20:34:41.847,2015-06-11 07:05:01.486,27,18,9,20,4,3,3234619.639,8.347194728696817e-06,0.2,0.75,0.15,-1,1
1043606,2015-06-09 02:21:15.141,2015-06-09 02:52:54.522,20,14,5,17,3,0,1899.381,0.010529746269969005,0.17647058823529413,0.0,0.0,-1,1
1043630,2015-08-31 18:39:55.688,2015-09-14 15:04:38.320,32,18,15,25,5,2,1196682.632,2.674059031551149e-05,0.2,0.4,0.08,-1,1
1043735,2015-05-18 01:50:50.273,2015-05-18 01:51:17.385,2,1,1,1,1,0,27.112,0.07376807317792859,1.0,0.0,0.0,-1,1
1043832,2015-05-23 23:56:37.059,2015-05-24 00:00:25.005,3,1,1,1,1,1,227.946,0.013161011818588614,1.0,1.0,1.0,-1,1
1043952,2015-06-15 17:16:05.583,2015-06-15 17:18:01.851,2,2,1,1,1,0,116.268,0.01720163759589913,1.0,0.0,0.0,-1,1
1043959,2015-07-08 14:25:56.289,2015-07-08 14:25:57.524,2,1,1,2,0,0,1.235,1.6194331983805668,0.0,0.0,0.0,-1,1
1043985,2015-07-23 02:02:35.664,2015-07-23 02:12:45.443,8,7,5,1,7,0,609.779,0.013119507231308392,7.0,0.0,0.0,-1,1
1043997,2015-07-20 22:17:00.502,2015-07-20 22:17:00.627,2,2,2,2,0,0,0.125,16.0,0.0,0.0,0.0,-1,1
1044108,2015-07-22 21:01:43.953,2015-07-22 21:03:28.455,3,1,1,1,2,0,104.502,0.028707584543836484,2.0,0.0,0.0,-1,1
1044121,2015-07-20 16:03:27.502,2015-07-20 16:05:26.030,3,1,1,1,1,1,118.528,0.02531047516198704,1.0,1.0,1.0,-1,1
1044163,2015-09-12 21:59:39.546,2015-09-12 22:00:50.530,2,1,1,1,1,0,70.984,0.028175363462188664,1.0,0.0,0.0,-1,1
1044249,2015-08-26 21:21:25.707,2015-08-26 21:22:09.281,2,1,1,1,1,0,43.574,0.045898930554918074,1.0,0.0,0.0,-1,1
1044259,2015-06-02 03:56:32.801,2015-06-02 03:56:39.204,2,1,1,1,1,0,6.403,0.31235358425737936,1.0,0.0,0.0,-1,1
1044403,2015-06-30 21:12:02.084,2015-06-30 21:12:06.541,2,1,1,1,1,0,4.457,0.44873233116446043,1.0,0.0,0.0,-1,1
1044571,2015-09-08 15:27:24.997,2015-09-08 15:29:41.028,3,2,2,1,2,0,136.031,0.02205379656107799,2.0,0.0,0.0,-1,1
1044618,2015-08-12 19:04:51.293,2015-08-12 19:12:37.110,3,1,1,1,1,1,465.817,0.006440297369997231,1.0,1.0,1.0,-1,1
1044661,2015-07-16 02:47:00.179,2015-07-16 02:49:41.554,5,4,4,2,3,0,161.375,0.030983733539891558,1.5,0.0,0.0,-1,1
1044850,2015-05-13 19:14:30.817,2015-05-13 19:14:30.911,2,1,1,2,0,0,0.094,21.27659574468085,0.0,0.0,0.0,-1,1
1044986,2015-08-05 17:16:10.588,2015-08-05 17:26:30.854,4,1,1,2,1,1,620.266,0.006448846140204364,0.5,1.0,0.5,-1,1
1045077,2015-07-17 16:04:51.897,2015-07-17 16:14:18.830,3,1,1,1,1,1,566.933,0.0052916305806859016,1.0,1.0,1.0,-1,1
1045152,2015-05-03 06:25:13.945,2015-05-03 07:02:48.797,29,14,6,21,5,3,2254.852,0.012861154523667186,0.23809523809523808,0.6,0.14285714285714285,-1,1
1045264,2015-06-15 01:06:12.555,2015-06-15 01:06:13.908,2,1,1,2,0,0,1.353,1.4781966001478197,0.0,0.0,0.0,-1,1
1045409,2015-05-24 09:33:52.249,2015-05-25 19:34:04.978,19,7,3,13,4,2,122412.729,0.00015521261681863166,0.3076923076923077,0.5,0.15384615384615385,-1,1
1045411,2015-06-01 17:25:11.635,2015-06-15 21:43:01.101,20,18,15,14,6,0,1225069.466,1.632560483717092e-05,0.42857142857142855,0.0,0.0,-1,1
1045479,2015-07-08 23:24:36.626,2015-07-08 23:25:44.599,2,1,1,1,1,0,67.973,0.02942344754534889,1.0,0.0,0.0,-1,1
1045495,2015-09-16 20:03:19.258,2015-09-16 20:03:28.862,3,1,1,1,2,0,9.604,0.31236984589754274,2.0,0.0,0.0,-1,1
1045543,2015-05-04 02:43:42.247,2015-05-04 02:44:51.318,2,1,1,1,1,0,69.071,0.02895571223813178,1.0,0.0,0.0,-1,1
1045572,2015-08-16 03:56:22.278,2015-08-16 04:16:11.493,4,1,1,2,1,1,1189.215,0.0033635633590225486,0.5,1.0,0.5,-1,1
1045580,2015-06-18 21:52:45.204,2015-06-18 21:57:12.319,3,1,1,1,1,1,267.115,0.011231117683394793,1.0,1.0,1.0,-1,1
1045817,2015-08-24 12:39:58.502,2015-08-24 12:40:21.134,2,1,1,1,1,0,22.632,0.08837044892188052,1.0,0.0,0.0,-1,1
1045935,2015-09-15 17:04:55.525,2015-09-15 17:05:01.424,4,1,1,1,3,0,5.899,0.6780810306831666,3.0,0.0,0.0,-1,1
1046275,2015-09-04 17:48:02.248,2015-09-04 17:48:04.434,4,1,1,0,4,0,2.186,1.8298261665141813,0.0,0.0,0.0,-1,1
1046495,2015-09-11 10:31:11.014,2015-09-11 10:33:45.065,4,2,1,2,2,0,154.051,0.025965427033904358,1.0,0.0,0.0,-1,1
1046787,2015-09-08 00:16:56.044,2015-09-08 00:20:17.900,4,2,2,2,1,1,201.856,0.019816106531388714,0.5,1.0,0.5,-1,1
1046860,2015-05-14 16:27:12.703,2015-05-14 16:27:27.575,2,1,1,1,1,0,14.872,0.13448090371167296,1.0,0.0,0.0,-1,1
1046933,2015-05-08 20:44:12.058,2015-05-08 22:14:53.402,4,2,2,2,1,1,5441.344,0.0007351125016172475,0.5,1.0,0.5,-1,1
1046944,2015-07-01 19:03:55.270,2015-07-01 19:09:57.683,3,1,1,1,1,1,362.413,0.008277848752666158,1.0,1.0,1.0,-1,1
1047248,2015-07-17 22:59:55.858,2015-07-17 23:00:11.045,2,1,1,1,1,0,15.187,0.1316915783235662,1.0,0.0,0.0,-1,1
1047269,2015-05-21 16:21:41.368,2015-05-22 16:42:08.536,15,6,3,11,2,2,87627.168,0.00017117978752890882,0.18181818181818182,1.0,0.18181818181818182,-1,1
1047384,2015-05-11 21:37:13.746,2015-06-02 04:40:03.331,13,4,4,8,3,2,1839769.585,7.0661022477986015e-06,0.375,0.6666666666666666,0.25,-1,1
1047459,2015-08-19 23:52:41.184,2015-08-19 23:52:41.591,2,1,1,2,0,0,0.407,4.914004914004915,0.0,0.0,0.0,-1,1
1047659,2015-05-04 18:09:32.362,2015-05-04 18:10:04.101,2,1,1,1,1,0,31.739,0.06301395759160654,1.0,0.0,0.0,-1,1
1047813,2015-06-17 23:15:23.043,2015-06-17 23:24:15.494,3,1,1,1,1,1,532.451,0.0056343212802680434,1.0,1.0,1.0,-1,1
1047824,2015-08-29 15:26:23.037,2015-08-29 15:29:42.602,4,2,1,2,2,0,199.565,0.02004359481873074,1.0,0.0,0.0,-1,1
1048033,2015-09-04 23:08:37.099,2015-09-04 23:18:20.551,5,2,2,1,2,2,583.452,0.008569685252600042,2.0,1.0,2.0,-1,1
1048041,2015-06-11 03:01:08.930,2015-06-11 03:01:11.810,2,1,1,1,1,0,2.88,0.6944444444444444,1.0,0.0,0.0,-1,1
1048121,2015-06-14 05:46:39.216,2015-06-14 05:47:57.735,2,1,1,1,1,0,78.519,0.025471541919790112,1.0,0.0,0.0,-1,1
1048313,2015-09-07 17:21:28.467,2015-09-07 17:23:46.138,2,2,1,1,1,0,137.671,0.014527387757770337,1.0,0.0,0.0,-1,1
1048345,2015-06-09 19:49:43.067,2015-06-09 19:49:43.208,2,1,1,2,0,0,0.141,14.184397163120568,0.0,0.0,0.0,-1,1
1048453,2015-07-17 00:14:24.940,2015-07-17 00:14:31.712,2,1,1,1,1,0,6.772,0.29533372711163614,1.0,0.0,0.0,-1,1
1048518,2015-07-22 03:09:57.842,2015-07-22 03:10:38.373,2,1,1,1,1,0,40.531,0.04934494584392194,1.0,0.0,0.0,-1,1
1048533,2015-05-21 15:04:58.060,2015-05-21 23:06:03.429,61,41,27,50,8,3,28865.369,0.00211325897132997,0.16,0.375,0.06,-1,1
1048650,2015-08-17 15:16:53.788,2015-08-17 15:22:35.185,3,1,1,1,1,1,341.397,0.008787423439573283,1.0,1.0,1.0,-1,1
1048795,2015-08-20 00:28:53.557,2015-08-20 00:32:08.684,3,2,2,1,2,0,195.127,0.015374602182168535,2.0,0.0,0.0,-1,1
1048907,2015-08-30 15:32:38.422,2015-08-30 15:32:54.634,2,1,1,1,1,0,16.212,0.1233654083395016,1.0,0.0,0.0,-1,1
1048918,2015-07-14 02:30:36.781,2015-07-14 02:32:37.456,2,1,1,1,1,0,120.675,0.016573441060700227,1.0,0.0,0.0,-1,1
1049065,2015-06-25 06:02:18.480,2015-06-25 06:02:30.795,3,1,1,2,1,0,12.315,0.243605359317905,0.5,0.0,0.0,-1,1
1049307,2015-07-25 20:07:50.900,2015-07-25 20:08:29.232,2,1,1,1,1,0,38.332,0.05217572785140353,1.0,0.0,0.0,-1,1
1049575,2015-06-08 14:16:40.065,2015-06-08 14:17:38.121,2,1,1,1,1,0,58.056,0.034449497037343256,1.0,0.0,0.0,-1,1
1049595,2015-05-05 15:53:31.239,2015-05-05 15:53:31.255,2,2,1,0,0,2,0.016,125.0,0.0,0.0,0.0,-1,1
1049610,2015-08-08 23:13:36.939,2015-08-08 23:17:42.795,3,1,1,1,1,1,245.856,0.012202264740335807,1.0,1.0,1.0,-1,1
1050037,2015-08-21 01:32:44.904,2015-08-21 01:36:59.293,3,1,1,1,1,1,254.389,0.011792962746030684,1.0,1.0,1.0,-1,1
1050385,2015-06-07 03:52:41.744,2015-06-07 03:57:18.430,4,1,1,2,1,1,276.686,0.014456821089610607,0.5,1.0,0.5,-1,1
1050485,2015-05-26 17:28:33.418,2015-05-26 17:39:36.535,4,2,1,2,1,1,663.117,0.006032118012356794,0.5,1.0,0.5,-1,1
